Annotation,Time,Scale,Frame
,31.6349,(1 1 1),7951
,31.6372,(1 1 1),7952
,31.6402,(1 1 1),7953
,31.6442,(1 1 1),7954
,31.6475,(1 1 1),7955
,31.6499,(1 1 1),7956
,31.6525,(1 1 1),7957
,31.6551,(1 1 1),7958
,31.6575,(1 1 1),7959
,31.6612,(1 1 1),7960
,31.6639,(1 1 1),7961
,31.6663,(1 1 1),7962
,31.67,(1 1 1),7963
,31.6735,(1 1 1),7964
,31.677,(1 1 1),7965
,31.6798,(1 1 1),7966
,31.683,(1 1 1),7967
,31.6862,(1 1 1),7968
,31.6887,(1 1 1),7969
,31.6912,(1 1 1),7970
,31.6938,(1 1 1),7971
,31.6961,(1 1 1),7972
,31.6984,(1 1 1),7973
,31.7007,(1 1 1),7974
,31.7032,(1 1 1),7975
,31.7055,(1 1 1),7976
,31.7079,(1 1 1),7977
,31.7104,(1 1 1),7978
,31.7127,(1 1 1),7979
,31.715,(1 1 1),7980
,31.7172,(1 1 1),7981
,31.7198,(1 1 1),7982
,31.7222,(1 1 1),7983
,31.7249,(1 1 1),7984
,31.7275,(1 1 1),7985
,31.7298,(1 1 1),7986
,31.7321,(1 1 1),7987
,31.7349,(1 1 1),7988
,31.7381,(1 1 1),7989
,31.7405,(1 1 1),7990
,31.7435,(1 1 1),7991
,31.7458,(1 1 1),7992
,31.7481,(1 1 1),7993
,31.7508,(1 1 1),7994
,31.7542,(1 1 1),7995
,31.7567,(1 1 1),7996
,31.7593,(1 1 1),7997
,31.7618,(1 1 1),7998
,31.7653,(1 1 1),7999
,31.7679,(1 1 1),8000
,31.7705,(1 1 1),8001
,31.7745,(1 1 1),8002
,31.7783,(1 1 1),8003
,31.7818,(1 1 1),8004
,31.7862,(1 1 1),8005
,31.7894,(1 1 1),8006
,31.7921,(1 1 1),8007
,31.7948,(1 1 1),8008
,31.7974,(1 1 1),8009
,31.7999,(1 1 1),8010
,31.8022,(1 1 1),8011
,31.8048,(1 1 1),8012
,31.8071,(1 1 1),8013
,31.8096,(1 1 1),8014
,31.8121,(1 1 1),8015
,31.8144,(1 1 1),8016
,31.8168,(1 1 1),8017
,31.8191,(1 1 1),8018
,31.8215,(1 1 1),8019
,31.8242,(1 1 1),8020
,31.8267,(1 1 1),8021
,31.8299,(1 1 1),8022
,31.8324,(1 1 1),8023
,31.835,(1 1 1),8024
,31.8373,(1 1 1),8025
,31.84,(1 1 1),8026
,31.8428,(1 1 1),8027
,31.8456,(1 1 1),8028
,31.8481,(1 1 1),8029
,31.8511,(1 1 1),8030
,31.8535,(1 1 1),8031
,31.8558,(1 1 1),8032
,31.8588,(1 1 1),8033
,31.8621,(1 1 1),8034
,31.8656,(1 1 1),8035
,31.8682,(1 1 1),8036
,31.8717,(1 1 1),8037
,31.8748,(1 1 1),8038
,31.8784,(1 1 1),8039
,31.8812,(1 1 1),8040
,31.8842,(1 1 1),8041
,31.887,(1 1 1),8042
,31.8903,(1 1 1),8043
,31.8945,(1 1 1),8044
,31.8975,(1 1 1),8045
,31.9007,(1 1 1),8046
,31.9041,(1 1 1),8047
,31.9075,(1 1 1),8048
,31.9106,(1 1 1),8049
,31.9135,(1 1 1),8050
,31.9184,(1 1 1),8051
,31.9213,(1 1 1),8052
,31.9246,(1 1 1),8053
,31.9277,(1 1 1),8054
,31.9307,(1 1 1),8055
,31.9336,(1 1 1),8056
,31.9366,(1 1 1),8057
,31.9398,(1 1 1),8058
,31.9433,(1 1 1),8059
,31.9484,(1 1 1),8060
,31.9513,(1 1 1),8061
,31.956,(1 1 1),8062
,31.9593,(1 1 1),8063
,31.9624,(1 1 1),8064
,31.9653,(1 1 1),8065
,31.9682,(1 1 1),8066
,31.9722,(1 1 1),8067
,31.9753,(1 1 1),8068
,31.9785,(1 1 1),8069
,31.9813,(1 1 1),8070
,31.9847,(1 1 1),8071
,31.9882,(1 1 1),8072
,31.9911,(1 1 1),8073
,31.994,(1 1 1),8074
,31.9972,(1 1 1),8075
,32.0003,(1 1 1),8076
,32.0041,(1 1 1),8077
,32.0074,(1 1 1),8078
,32.0111,(1 1 1),8079
,32.0143,(1 1 1),8080
,32.0172,(1 1 1),8081
,32.0207,(1 1 1),8082
,32.0239,(1 1 1),8083
,32.0269,(1 1 1),8084
,32.0301,(1 1 1),8085
,32.0331,(1 1 1),8086
,32.0363,(1 1 1),8087
,32.0391,(1 1 1),8088
,32.0422,(1 1 1),8089
,32.0457,(1 1 1),8090
,32.0485,(1 1 1),8091
,32.0511,(1 1 1),8092
,32.0541,(1 1 1),8093
,32.0571,(1 1 1),8094
,32.06,(1 1 1),8095
,32.0627,(1 1 1),8096
,32.0665,(1 1 1),8097
,32.0693,(1 1 1),8098
,32.0721,(1 1 1),8099
,32.0748,(1 1 1),8100
,32.0781,(1 1 1),8101
,32.0809,(1 1 1),8102
,32.0849,(1 1 1),8103
,32.0875,(1 1 1),8104
,32.0906,(1 1 1),8105
,32.0947,(1 1 1),8106
,32.0988,(1 1 1),8107
,32.1013,(1 1 1),8108
,32.1038,(1 1 1),8109
,32.1061,(1 1 1),8110
,32.1086,(1 1 1),8111
,32.1111,(1 1 1),8112
,32.1136,(1 1 1),8113
,32.1162,(1 1 1),8114
,32.1187,(1 1 1),8115
,32.1212,(1 1 1),8116
,32.1237,(1 1 1),8117
,32.1265,(1 1 1),8118
,32.129,(1 1 1),8119
,32.1313,(1 1 1),8120
,32.1336,(1 1 1),8121
,32.136,(1 1 1),8122
,32.1385,(1 1 1),8123
,32.1409,(1 1 1),8124
,32.1438,(1 1 1),8125
,32.1463,(1 1 1),8126
,32.1487,(1 1 1),8127
,32.1509,(1 1 1),8128
,32.1532,(1 1 1),8129
,32.1556,(1 1 1),8130
,32.158,(1 1 1),8131
,32.1607,(1 1 1),8132
,32.1631,(1 1 1),8133
,32.1654,(1 1 1),8134
,32.1677,(1 1 1),8135
,32.17,(1 1 1),8136
,32.1725,(1 1 1),8137
,32.1752,(1 1 1),8138
,32.1785,(1 1 1),8139
,32.181,(1 1 1),8140
,32.1835,(1 1 1),8141
,32.1863,(1 1 1),8142
,32.1888,(1 1 1),8143
,32.1917,(1 1 1),8144
,32.1953,(1 1 1),8145
,32.1982,(1 1 1),8146
,32.2015,(1 1 1),8147
,32.2041,(1 1 1),8148
,32.2064,(1 1 1),8149
,32.2089,(1 1 1),8150
,32.2114,(1 1 1),8151
,32.2137,(1 1 1),8152
,32.2162,(1 1 1),8153
,32.2188,(1 1 1),8154
,32.2212,(1 1 1),8155
,32.224,(1 1 1),8156
,32.2267,(1 1 1),8157
,32.2295,(1 1 1),8158
,32.2319,(1 1 1),8159
,32.2342,(1 1 1),8160
,32.2365,(1 1 1),8161
,32.2388,(1 1 1),8162
,32.2411,(1 1 1),8163
,32.2438,(1 1 1),8164
,32.2462,(1 1 1),8165
,32.2486,(1 1 1),8166
,32.2515,(1 1 1),8167
,32.2539,(1 1 1),8168
,32.2567,(1 1 1),8169
,32.2592,(1 1 1),8170
,32.2624,(1 1 1),8171
,32.265,(1 1 1),8172
,32.2675,(1 1 1),8173
,32.2699,(1 1 1),8174
,32.2722,(1 1 1),8175
,32.2755,(1 1 1),8176
,32.2793,(1 1 1),8177
,32.282,(1 1 1),8178
,32.286,(1 1 1),8179
,32.2893,(1 1 1),8180
,32.2924,(1 1 1),8181
,32.296,(1 1 1),8182
,32.2994,(1 1 1),8183
,32.3021,(1 1 1),8184
,32.3051,(1 1 1),8185
,32.3088,(1 1 1),8186
,32.3125,(1 1 1),8187
,32.3157,(1 1 1),8188
,32.3181,(1 1 1),8189
,32.3209,(1 1 1),8190
,32.3241,(1 1 1),8191
,32.3268,(1 1 1),8192
,32.3375,(1 1 1),8193
,32.3417,(1 1 1),8194
,32.3454,(1 1 1),8195
,32.3494,(1 1 1),8196
,32.3519,(1 1 1),8197
,32.3552,(1 1 1),8198
,32.3577,(1 1 1),8199
,32.3602,(1 1 1),8200
,32.3627,(1 1 1),8201
,32.3656,(1 1 1),8202
,32.3684,(1 1 1),8203
,32.3714,(1 1 1),8204
,32.3738,(1 1 1),8205
,32.3765,(1 1 1),8206
,32.379,(1 1 1),8207
,32.3814,(1 1 1),8208
,32.384,(1 1 1),8209
,32.3863,(1 1 1),8210
,32.3889,(1 1 1),8211
,32.3912,(1 1 1),8212
,32.3944,(1 1 1),8213
,32.397,(1 1 1),8214
,32.3994,(1 1 1),8215
,32.4017,(1 1 1),8216
,32.4051,(1 1 1),8217
,32.4075,(1 1 1),8218
,32.4102,(1 1 1),8219
,32.4126,(1 1 1),8220
,32.4151,(1 1 1),8221
,32.4185,(1 1 1),8222
,32.4214,(1 1 1),8223
,32.4239,(1 1 1),8224
,32.4264,(1 1 1),8225
,32.4287,(1 1 1),8226
,32.431,(1 1 1),8227
,32.4332,(1 1 1),8228
,32.4356,(1 1 1),8229
,32.438,(1 1 1),8230
,32.4406,(1 1 1),8231
,32.4434,(1 1 1),8232
,32.4457,(1 1 1),8233
,32.448,(1 1 1),8234
,32.4503,(1 1 1),8235
,32.4539,(1 1 1),8236
,32.4564,(1 1 1),8237
,32.459,(1 1 1),8238
,32.4614,(1 1 1),8239
,32.4639,(1 1 1),8240
,32.4663,(1 1 1),8241
,32.4687,(1 1 1),8242
,32.4711,(1 1 1),8243
,32.4738,(1 1 1),8244
,32.4763,(1 1 1),8245
,32.4787,(1 1 1),8246
,32.481,(1 1 1),8247
,32.4835,(1 1 1),8248
,32.4859,(1 1 1),8249
,32.4882,(1 1 1),8250
,32.4905,(1 1 1),8251
,32.493,(1 1 1),8252
,32.4953,(1 1 1),8253
,32.4977,(1 1 1),8254
,32.5002,(1 1 1),8255
,32.5027,(1 1 1),8256
,32.5049,(1 1 1),8257
,32.5073,(1 1 1),8258
,32.5098,(1 1 1),8259
,32.5122,(1 1 1),8260
,32.515,(1 1 1),8261
,32.5175,(1 1 1),8262
,32.52,(1 1 1),8263
,32.5225,(1 1 1),8264
,32.5253,(1 1 1),8265
,32.5289,(1 1 1),8266
,32.5314,(1 1 1),8267
,32.5339,(1 1 1),8268
,32.5362,(1 1 1),8269
,32.5385,(1 1 1),8270
,32.5408,(1 1 1),8271
,32.5435,(1 1 1),8272
,32.5459,(1 1 1),8273
,32.5485,(1 1 1),8274
,32.5509,(1 1 1),8275
,32.5533,(1 1 1),8276
,32.5557,(1 1 1),8277
,32.5582,(1 1 1),8278
,32.561,(1 1 1),8279
,32.5641,(1 1 1),8280
,32.5669,(1 1 1),8281
,32.5692,(1 1 1),8282
,32.5716,(1 1 1),8283
,32.5738,(1 1 1),8284
,32.5764,(1 1 1),8285
,32.5787,(1 1 1),8286
,32.581,(1 1 1),8287
,32.5835,(1 1 1),8288
,32.5858,(1 1 1),8289
,32.5881,(1 1 1),8290
,32.5904,(1 1 1),8291
,32.5931,(1 1 1),8292
,32.5955,(1 1 1),8293
,32.5978,(1 1 1),8294
,32.6001,(1 1 1),8295
,32.6025,(1 1 1),8296
,32.6048,(1 1 1),8297
,32.6072,(1 1 1),8298
,32.6097,(1 1 1),8299
,32.6127,(1 1 1),8300
,32.6151,(1 1 1),8301
,32.6175,(1 1 1),8302
,32.6197,(1 1 1),8303
,32.6228,(1 1 1),8304
,32.6257,(1 1 1),8305
,32.6282,(1 1 1),8306
,32.6312,(1 1 1),8307
,32.6337,(1 1 1),8308
,32.6363,(1 1 1),8309
,32.6387,(1 1 1),8310
,32.641,(1 1 1),8311
,32.6436,(1 1 1),8312
,32.646,(1 1 1),8313
,32.6483,(1 1 1),8314
,32.6509,(1 1 1),8315
,32.6535,(1 1 1),8316
,32.6561,(1 1 1),8317
,32.659,(1 1 1),8318
,32.6614,(1 1 1),8319
,32.664,(1 1 1),8320
,32.6663,(1 1 1),8321
,32.6695,(1 1 1),8322
,32.672,(1 1 1),8323
,32.6744,(1 1 1),8324
,32.6772,(1 1 1),8325
,32.6798,(1 1 1),8326
,32.6822,(1 1 1),8327
,32.6847,(1 1 1),8328
,32.687,(1 1 1),8329
,32.6893,(1 1 1),8330
,32.6919,(1 1 1),8331
,32.6946,(1 1 1),8332
,32.6969,(1 1 1),8333
,32.6992,(1 1 1),8334
,32.7018,(1 1 1),8335
,32.7042,(1 1 1),8336
,32.7065,(1 1 1),8337
,32.7091,(1 1 1),8338
,32.7115,(1 1 1),8339
,32.7138,(1 1 1),8340
,32.7163,(1 1 1),8341
,32.7187,(1 1 1),8342
,32.721,(1 1 1),8343
,32.7236,(1 1 1),8344
,32.726,(1 1 1),8345
,32.7284,(1 1 1),8346
,32.7308,(1 1 1),8347
,32.7332,(1 1 1),8348
,32.7357,(1 1 1),8349
,32.739,(1 1 1),8350
,32.7415,(1 1 1),8351
,32.7445,(1 1 1),8352
,32.7472,(1 1 1),8353
,32.7497,(1 1 1),8354
,32.752,(1 1 1),8355
,32.7544,(1 1 1),8356
,32.7567,(1 1 1),8357
,32.7595,(1 1 1),8358
,32.7622,(1 1 1),8359
,32.7657,(1 1 1),8360
,32.7682,(1 1 1),8361
,32.771,(1 1 1),8362
,32.775,(1 1 1),8363
,32.7791,(1 1 1),8364
,32.783,(1 1 1),8365
,32.7864,(1 1 1),8366
,32.7894,(1 1 1),8367
,32.7919,(1 1 1),8368
,32.7944,(1 1 1),8369
,32.7968,(1 1 1),8370
,32.7992,(1 1 1),8371
,32.8018,(1 1 1),8372
,32.8042,(1 1 1),8373
,32.8066,(1 1 1),8374
,32.8092,(1 1 1),8375
,32.8117,(1 1 1),8376
,32.814,(1 1 1),8377
,32.8163,(1 1 1),8378
,32.8186,(1 1 1),8379
,32.821,(1 1 1),8380
,32.8236,(1 1 1),8381
,32.8261,(1 1 1),8382
,32.8286,(1 1 1),8383
,32.8309,(1 1 1),8384
,32.8333,(1 1 1),8385
,32.8356,(1 1 1),8386
,32.8378,(1 1 1),8387
,32.8404,(1 1 1),8388
,32.8434,(1 1 1),8389
,32.8459,(1 1 1),8390
,32.8483,(1 1 1),8391
,32.8508,(1 1 1),8392
,32.8532,(1 1 1),8393
,32.8557,(1 1 1),8394
,32.858,(1 1 1),8395
,32.8604,(1 1 1),8396
,32.8629,(1 1 1),8397
,32.8652,(1 1 1),8398
,32.8676,(1 1 1),8399
,32.8699,(1 1 1),8400
,32.8723,(1 1 1),8401
,32.8746,(1 1 1),8402
,32.8773,(1 1 1),8403
,32.8799,(1 1 1),8404
,32.8828,(1 1 1),8405
,32.8863,(1 1 1),8406
,32.8888,(1 1 1),8407
,32.8911,(1 1 1),8408
,32.8937,(1 1 1),8409
,32.896,(1 1 1),8410
,32.8985,(1 1 1),8411
,32.901,(1 1 1),8412
,32.9039,(1 1 1),8413
,32.9063,(1 1 1),8414
,32.9087,(1 1 1),8415
,32.9112,(1 1 1),8416
,32.9135,(1 1 1),8417
,32.9159,(1 1 1),8418
,32.9183,(1 1 1),8419
,32.9206,(1 1 1),8420
,32.9231,(1 1 1),8421
,32.9256,(1 1 1),8422
,32.9283,(1 1 1),8423
,32.9307,(1 1 1),8424
,32.9331,(1 1 1),8425
,32.9366,(1 1 1),8426
,32.9389,(1 1 1),8427
,32.9412,(1 1 1),8428
,32.9439,(1 1 1),8429
,32.9462,(1 1 1),8430
,32.9484,(1 1 1),8431
,32.9513,(1 1 1),8432
,32.9541,(1 1 1),8433
,32.9568,(1 1 1),8434
,32.9597,(1 1 1),8435
,32.9623,(1 1 1),8436
,32.9649,(1 1 1),8437
,32.9673,(1 1 1),8438
,32.9697,(1 1 1),8439
,32.972,(1 1 1),8440
,32.9744,(1 1 1),8441
,32.9772,(1 1 1),8442
,32.9796,(1 1 1),8443
,32.9821,(1 1 1),8444
,32.9852,(1 1 1),8445
,32.9879,(1 1 1),8446
,32.9904,(1 1 1),8447
,32.9938,(1 1 1),8448
,32.9999,(1 1 1),8449
,33.0032,(1 1 1),8450
,33.007,(1 1 1),8451
,33.0101,(1 1 1),8452
,33.0125,(1 1 1),8453
,33.0148,(1 1 1),8454
,33.0171,(1 1 1),8455
,33.0194,(1 1 1),8456
,33.0217,(1 1 1),8457
,33.0242,(1 1 1),8458
,33.0267,(1 1 1),8459
,33.029,(1 1 1),8460
,33.0314,(1 1 1),8461
,33.0337,(1 1 1),8462
,33.036,(1 1 1),8463
,33.0382,(1 1 1),8464
,33.0405,(1 1 1),8465
,33.0432,(1 1 1),8466
,33.0456,(1 1 1),8467
,33.0481,(1 1 1),8468
,33.0504,(1 1 1),8469
,33.0527,(1 1 1),8470
,33.055,(1 1 1),8471
,33.0573,(1 1 1),8472
,33.0597,(1 1 1),8473
,33.0622,(1 1 1),8474
,33.0648,(1 1 1),8475
,33.0673,(1 1 1),8476
,33.0699,(1 1 1),8477
,33.0724,(1 1 1),8478
,33.0749,(1 1 1),8479
,33.0784,(1 1 1),8480
,33.0809,(1 1 1),8481
,33.0837,(1 1 1),8482
,33.0862,(1 1 1),8483
,33.0886,(1 1 1),8484
,33.091,(1 1 1),8485
,33.0939,(1 1 1),8486
,33.0965,(1 1 1),8487
,33.1,(1 1 1),8488
,33.1028,(1 1 1),8489
,33.1061,(1 1 1),8490
,33.1086,(1 1 1),8491
,33.1112,(1 1 1),8492
,33.1137,(1 1 1),8493
,33.116,(1 1 1),8494
,33.1184,(1 1 1),8495
,33.1207,(1 1 1),8496
,33.1231,(1 1 1),8497
,33.1255,(1 1 1),8498
,33.128,(1 1 1),8499
,33.1304,(1 1 1),8500
,33.1329,(1 1 1),8501
,33.1351,(1 1 1),8502
,33.1375,(1 1 1),8503
,33.1398,(1 1 1),8504
,33.1421,(1 1 1),8505
,33.1448,(1 1 1),8506
,33.1471,(1 1 1),8507
,33.1494,(1 1 1),8508
,33.1517,(1 1 1),8509
,33.154,(1 1 1),8510
,33.1565,(1 1 1),8511
,33.1591,(1 1 1),8512
,33.1616,(1 1 1),8513
,33.1641,(1 1 1),8514
,33.1664,(1 1 1),8515
,33.1687,(1 1 1),8516
,33.1709,(1 1 1),8517
,33.1744,(1 1 1),8518
,33.177,(1 1 1),8519
,33.1795,(1 1 1),8520
,33.182,(1 1 1),8521
,33.1846,(1 1 1),8522
,33.187,(1 1 1),8523
,33.1895,(1 1 1),8524
,33.1918,(1 1 1),8525
,33.1943,(1 1 1),8526
,33.1966,(1 1 1),8527
,33.199,(1 1 1),8528
,33.2013,(1 1 1),8529
,33.2038,(1 1 1),8530
,33.2064,(1 1 1),8531
,33.209,(1 1 1),8532
,33.2117,(1 1 1),8533
,33.2141,(1 1 1),8534
,33.2168,(1 1 1),8535
,33.2195,(1 1 1),8536
,33.2219,(1 1 1),8537
,33.2244,(1 1 1),8538
,33.2269,(1 1 1),8539
,33.2293,(1 1 1),8540
,33.2316,(1 1 1),8541
,33.234,(1 1 1),8542
,33.2364,(1 1 1),8543
,33.2388,(1 1 1),8544
,33.2411,(1 1 1),8545
,33.2437,(1 1 1),8546
,33.2461,(1 1 1),8547
,33.2484,(1 1 1),8548
,33.2508,(1 1 1),8549
,33.2531,(1 1 1),8550
,33.2555,(1 1 1),8551
,33.258,(1 1 1),8552
,33.2605,(1 1 1),8553
,33.263,(1 1 1),8554
,33.2655,(1 1 1),8555
,33.2681,(1 1 1),8556
,33.2705,(1 1 1),8557
,33.273,(1 1 1),8558
,33.2753,(1 1 1),8559
,33.2778,(1 1 1),8560
,33.2805,(1 1 1),8561
,33.2833,(1 1 1),8562
,33.2861,(1 1 1),8563
,33.2885,(1 1 1),8564
,33.291,(1 1 1),8565
,33.294,(1 1 1),8566
,33.2969,(1 1 1),8567
,33.3001,(1 1 1),8568
,33.3029,(1 1 1),8569
,33.3053,(1 1 1),8570
,33.3076,(1 1 1),8571
,33.3101,(1 1 1),8572
,33.3127,(1 1 1),8573
,33.3164,(1 1 1),8574
,33.3194,(1 1 1),8575
,33.3218,(1 1 1),8576
,33.3252,(1 1 1),8577
,33.3279,(1 1 1),8578
,33.3302,(1 1 1),8579
,33.3326,(1 1 1),8580
,33.3348,(1 1 1),8581
,33.3371,(1 1 1),8582
,33.3394,(1 1 1),8583
,33.3417,(1 1 1),8584
,33.3445,(1 1 1),8585
,33.3469,(1 1 1),8586
,33.3492,(1 1 1),8587
,33.3515,(1 1 1),8588
,33.3537,(1 1 1),8589
,33.3559,(1 1 1),8590
,33.3583,(1 1 1),8591
,33.3607,(1 1 1),8592
,33.3632,(1 1 1),8593
,33.3655,(1 1 1),8594
,33.3677,(1 1 1),8595
,33.37,(1 1 1),8596
,33.3723,(1 1 1),8597
,33.3746,(1 1 1),8598
,33.3772,(1 1 1),8599
,33.3795,(1 1 1),8600
,33.3818,(1 1 1),8601
,33.3842,(1 1 1),8602
,33.3865,(1 1 1),8603
,33.3888,(1 1 1),8604
,33.392,(1 1 1),8605
,33.3946,(1 1 1),8606
,33.3972,(1 1 1),8607
,33.3996,(1 1 1),8608
,33.4019,(1 1 1),8609
,33.4055,(1 1 1),8610
,33.4082,(1 1 1),8611
,33.4109,(1 1 1),8612
,33.4133,(1 1 1),8613
,33.4156,(1 1 1),8614
,33.418,(1 1 1),8615
,33.4203,(1 1 1),8616
,33.4235,(1 1 1),8617
,33.426,(1 1 1),8618
,33.4296,(1 1 1),8619
,33.432,(1 1 1),8620
,33.4345,(1 1 1),8621
,33.4368,(1 1 1),8622
,33.4391,(1 1 1),8623
,33.4414,(1 1 1),8624
,33.444,(1 1 1),8625
,33.4465,(1 1 1),8626
,33.4489,(1 1 1),8627
,33.4512,(1 1 1),8628
,33.4536,(1 1 1),8629
,33.456,(1 1 1),8630
,33.4584,(1 1 1),8631
,33.4608,(1 1 1),8632
,33.4634,(1 1 1),8633
,33.4656,(1 1 1),8634
,33.4679,(1 1 1),8635
,33.4703,(1 1 1),8636
,33.473,(1 1 1),8637
,33.4756,(1 1 1),8638
,33.4781,(1 1 1),8639
,33.4805,(1 1 1),8640
,33.4829,(1 1 1),8641
,33.4852,(1 1 1),8642
,33.4888,(1 1 1),8643
,33.4914,(1 1 1),8644
,33.4938,(1 1 1),8645
,33.4961,(1 1 1),8646
,33.4985,(1 1 1),8647
,33.5009,(1 1 1),8648
,33.5049,(1 1 1),8649
,33.5081,(1 1 1),8650
,33.5118,(1 1 1),8651
,33.5144,(1 1 1),8652
,33.5171,(1 1 1),8653
,33.5205,(1 1 1),8654
,33.523,(1 1 1),8655
,33.5253,(1 1 1),8656
,33.5278,(1 1 1),8657
,33.5301,(1 1 1),8658
,33.5325,(1 1 1),8659
,33.5353,(1 1 1),8660
,33.5387,(1 1 1),8661
,33.5413,(1 1 1),8662
,33.5444,(1 1 1),8663
,33.5472,(1 1 1),8664
,33.55,(1 1 1),8665
,33.5524,(1 1 1),8666
,33.5548,(1 1 1),8667
,33.5573,(1 1 1),8668
,33.5599,(1 1 1),8669
,33.5623,(1 1 1),8670
,33.565,(1 1 1),8671
,33.5674,(1 1 1),8672
,33.5697,(1 1 1),8673
,33.5719,(1 1 1),8674
,33.5742,(1 1 1),8675
,33.5766,(1 1 1),8676
,33.5791,(1 1 1),8677
,33.5814,(1 1 1),8678
,33.5839,(1 1 1),8679
,33.5862,(1 1 1),8680
,33.5884,(1 1 1),8681
,33.5907,(1 1 1),8682
,33.5931,(1 1 1),8683
,33.5957,(1 1 1),8684
,33.5981,(1 1 1),8685
,33.6004,(1 1 1),8686
,33.6029,(1 1 1),8687
,33.6052,(1 1 1),8688
,33.6075,(1 1 1),8689
,33.6101,(1 1 1),8690
,33.6129,(1 1 1),8691
,33.6162,(1 1 1),8692
,33.6199,(1 1 1),8693
,33.6225,(1 1 1),8694
,33.627,(1 1 1),8695
,33.6299,(1 1 1),8696
,33.6326,(1 1 1),8697
,33.6351,(1 1 1),8698
,33.6377,(1 1 1),8699
,33.6414,(1 1 1),8700
,33.6446,(1 1 1),8701
,33.6489,(1 1 1),8702
,33.6527,(1 1 1),8703
,33.6581,(1 1 1),8704
,33.6617,(1 1 1),8705
,33.666,(1 1 1),8706
,33.6699,(1 1 1),8707
,33.6729,(1 1 1),8708
,33.6768,(1 1 1),8709
,33.6798,(1 1 1),8710
,33.6828,(1 1 1),8711
,33.6864,(1 1 1),8712
,33.6897,(1 1 1),8713
,33.6926,(1 1 1),8714
,33.6958,(1 1 1),8715
,33.6983,(1 1 1),8716
,33.7006,(1 1 1),8717
,33.7031,(1 1 1),8718
,33.7055,(1 1 1),8719
,33.7086,(1 1 1),8720
,33.7113,(1 1 1),8721
,33.7137,(1 1 1),8722
,33.716,(1 1 1),8723
,33.7184,(1 1 1),8724
,33.7211,(1 1 1),8725
,33.7238,(1 1 1),8726
,33.7264,(1 1 1),8727
,33.729,(1 1 1),8728
,33.7316,(1 1 1),8729
,33.7351,(1 1 1),8730
,33.7377,(1 1 1),8731
,33.7401,(1 1 1),8732
,33.7426,(1 1 1),8733
,33.7451,(1 1 1),8734
,33.7474,(1 1 1),8735
,33.7496,(1 1 1),8736
,33.7519,(1 1 1),8737
,33.7546,(1 1 1),8738
,33.7571,(1 1 1),8739
,33.7595,(1 1 1),8740
,33.762,(1 1 1),8741
,33.7645,(1 1 1),8742
,33.7668,(1 1 1),8743
,33.7698,(1 1 1),8744
,33.774,(1 1 1),8745
,33.7778,(1 1 1),8746
,33.7814,(1 1 1),8747
,33.7843,(1 1 1),8748
,33.7883,(1 1 1),8749
,33.792,(1 1 1),8750
,33.795,(1 1 1),8751
,33.7976,(1 1 1),8752
,33.8005,(1 1 1),8753
,33.8036,(1 1 1),8754
,33.8064,(1 1 1),8755
,33.8093,(1 1 1),8756
,33.8122,(1 1 1),8757
,33.8146,(1 1 1),8758
,33.8171,(1 1 1),8759
,33.8194,(1 1 1),8760
,33.8217,(1 1 1),8761
,33.8244,(1 1 1),8762
,33.827,(1 1 1),8763
,33.8294,(1 1 1),8764
,33.8319,(1 1 1),8765
,33.8352,(1 1 1),8766
,33.8377,(1 1 1),8767
,33.8412,(1 1 1),8768
,33.8448,(1 1 1),8769
,33.8477,(1 1 1),8770
,33.8502,(1 1 1),8771
,33.8526,(1 1 1),8772
,33.855,(1 1 1),8773
,33.8574,(1 1 1),8774
,33.8604,(1 1 1),8775
,33.8636,(1 1 1),8776
,33.866,(1 1 1),8777
,33.8685,(1 1 1),8778
,33.8709,(1 1 1),8779
,33.8734,(1 1 1),8780
,33.8761,(1 1 1),8781
,33.8789,(1 1 1),8782
,33.8816,(1 1 1),8783
,33.8843,(1 1 1),8784
,33.8867,(1 1 1),8785
,33.8892,(1 1 1),8786
,33.8916,(1 1 1),8787
,33.8948,(1 1 1),8788
,33.8973,(1 1 1),8789
,33.8996,(1 1 1),8790
,33.9021,(1 1 1),8791
,33.9046,(1 1 1),8792
,33.907,(1 1 1),8793
,33.9094,(1 1 1),8794
,33.9121,(1 1 1),8795
,33.9146,(1 1 1),8796
,33.917,(1 1 1),8797
,33.9193,(1 1 1),8798
,33.9216,(1 1 1),8799
,33.9251,(1 1 1),8800
,33.928,(1 1 1),8801
,33.9303,(1 1 1),8802
,33.9326,(1 1 1),8803
,33.9349,(1 1 1),8804
,33.9372,(1 1 1),8805
,33.9396,(1 1 1),8806
,33.942,(1 1 1),8807
,33.9457,(1 1 1),8808
,33.9484,(1 1 1),8809
,33.9508,(1 1 1),8810
,33.9534,(1 1 1),8811
,33.9559,(1 1 1),8812
,33.9586,(1 1 1),8813
,33.9611,(1 1 1),8814
,33.9636,(1 1 1),8815
,33.9659,(1 1 1),8816
,33.9683,(1 1 1),8817
,33.971,(1 1 1),8818
,33.9734,(1 1 1),8819
,33.9758,(1 1 1),8820
,33.9782,(1 1 1),8821
,33.9806,(1 1 1),8822
,33.9831,(1 1 1),8823
,33.9855,(1 1 1),8824
,33.988,(1 1 1),8825
,33.9907,(1 1 1),8826
,33.993,(1 1 1),8827
,33.9955,(1 1 1),8828
,33.9979,(1 1 1),8829
,34.0003,(1 1 1),8830
